2024-04-15 09:42:46,612 INFO    SenderThread:15228 [sender.py:send_exit():584] handling exit code: 1
2024-04-15 09:42:46,612 INFO    SenderThread:15228 [sender.py:send_exit():586] handling runtime: 2
2024-04-15 09:42:46,612 INFO    SenderThread:15228 [sender.py:_save_file():1375] saving file wandb-summary.json with policy end
2024-04-15 09:42:46,612 INFO    SenderThread:15228 [sender.py:send_exit():592] send defer
2024-04-15 09:42:46,614 DEBUG   HandlerThread:15228 [handler.py:handle_request():144] handle_request: defer
2024-04-15 09:42:46,614 INFO    HandlerThread:15228 [handler.py:handle_request_defer():170] handle defer: 0
2024-04-15 09:42:46,614 DEBUG   SenderThread:15228 [sender.py:send_request():406] send_request: defer
2024-04-15 09:42:46,614 INFO    SenderThread:15228 [sender.py:send_request_defer():608] handle sender defer: 0
2024-04-15 09:42:46,614 INFO    SenderThread:15228 [sender.py:transition_state():612] send defer: 1
2024-04-15 09:42:46,614 DEBUG   HandlerThread:15228 [handler.py:handle_request():144] handle_request: defer
2024-04-15 09:42:46,614 INFO    HandlerThread:15228 [handler.py:handle_request_defer():170] handle defer: 1
2024-04-15 09:42:46,614 DEBUG   SenderThread:15228 [sender.py:send_request():406] send_request: defer
2024-04-15 09:42:46,614 INFO    SenderThread:15228 [sender.py:send_request_defer():608] handle sender defer: 1
2024-04-15 09:42:46,614 INFO    SenderThread:15228 [sender.py:transition_state():612] send defer: 2
2024-04-15 09:42:46,614 DEBUG   HandlerThread:15228 [handler.py:handle_request():144] handle_request: defer
2024-04-15 09:42:46,614 INFO    HandlerThread:15228 [handler.py:handle_request_defer():170] handle defer: 2
2024-04-15 09:42:46,614 INFO    HandlerThread:15228 [system_monitor.py:finish():190] Stopping system monitor
2024-04-15 09:42:46,627 DEBUG   SystemMonitor:15228 [system_monitor.py:_start():159] Starting system metrics aggregation loop
2024-04-15 09:42:46,627 DEBUG   SystemMonitor:15228 [system_monitor.py:_start():166] Finished system metrics aggregation loop
2024-04-15 09:42:46,627 INFO    HandlerThread:15228 [interfaces.py:finish():202] Joined cpu monitor
2024-04-15 09:42:46,627 DEBUG   SystemMonitor:15228 [system_monitor.py:_start():170] Publishing last batch of metrics
2024-04-15 09:42:46,627 INFO    HandlerThread:15228 [interfaces.py:finish():202] Joined disk monitor
2024-04-15 09:42:47,116 INFO    Thread-16 :15228 [dir_watcher.py:_on_file_modified():288] file/dir modified: C:\Users\marie\Desktop\Sanfour\MFRS\models\wandb\run-20240415_094243-7xl0bitv\files\wandb-summary.json
2024-04-15 09:42:47,116 INFO    Thread-16 :15228 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\marie\Desktop\Sanfour\MFRS\models\wandb\run-20240415_094243-7xl0bitv\files\output.log
2024-04-15 09:42:47,225 INFO    HandlerThread:15228 [interfaces.py:finish():202] Joined gpu monitor
2024-04-15 09:42:47,225 INFO    HandlerThread:15228 [interfaces.py:finish():202] Joined memory monitor
2024-04-15 09:42:47,225 INFO    HandlerThread:15228 [interfaces.py:finish():202] Joined network monitor
2024-04-15 09:42:47,225 DEBUG   SenderThread:15228 [sender.py:send_request():406] send_request: defer
2024-04-15 09:42:47,225 INFO    SenderThread:15228 [sender.py:send_request_defer():608] handle sender defer: 2
2024-04-15 09:42:47,225 INFO    SenderThread:15228 [sender.py:transition_state():612] send defer: 3
2024-04-15 09:42:47,225 DEBUG   SenderThread:15228 [sender.py:send():379] send: stats
2024-04-15 09:42:47,225 DEBUG   HandlerThread:15228 [handler.py:handle_request():144] handle_request: defer
2024-04-15 09:42:47,225 INFO    HandlerThread:15228 [handler.py:handle_request_defer():170] handle defer: 3
2024-04-15 09:42:47,227 DEBUG   SenderThread:15228 [sender.py:send_request():406] send_request: defer
2024-04-15 09:42:47,227 INFO    SenderThread:15228 [sender.py:send_request_defer():608] handle sender defer: 3
2024-04-15 09:42:47,227 INFO    SenderThread:15228 [sender.py:transition_state():612] send defer: 4
2024-04-15 09:42:47,227 DEBUG   HandlerThread:15228 [handler.py:handle_request():144] handle_request: defer
2024-04-15 09:42:47,227 INFO    HandlerThread:15228 [handler.py:handle_request_defer():170] handle defer: 4
2024-04-15 09:42:47,227 DEBUG   SenderThread:15228 [sender.py:send_request():406] send_request: defer
2024-04-15 09:42:47,227 INFO    SenderThread:15228 [sender.py:send_request_defer():608] handle sender defer: 4
2024-04-15 09:42:47,227 INFO    SenderThread:15228 [sender.py:transition_state():612] send defer: 5
2024-04-15 09:42:47,227 DEBUG   HandlerThread:15228 [handler.py:handle_request():144] handle_request: defer
2024-04-15 09:42:47,227 INFO    HandlerThread:15228 [handler.py:handle_request_defer():170] handle defer: 5
2024-04-15 09:42:47,227 DEBUG   SenderThread:15228 [sender.py:send():379] send: summary
2024-04-15 09:42:47,227 INFO    SenderThread:15228 [sender.py:_save_file():1375] saving file wandb-summary.json with policy end
2024-04-15 09:42:47,227 DEBUG   SenderThread:15228 [sender.py:send_request():406] send_request: defer
2024-04-15 09:42:47,227 INFO    SenderThread:15228 [sender.py:send_request_defer():608] handle sender defer: 5
2024-04-15 09:42:47,227 INFO    SenderThread:15228 [sender.py:transition_state():612] send defer: 6
2024-04-15 09:42:47,227 DEBUG   HandlerThread:15228 [handler.py:handle_request():144] handle_request: defer
2024-04-15 09:42:47,227 INFO    HandlerThread:15228 [handler.py:handle_request_defer():170] handle defer: 6
2024-04-15 09:42:47,227 DEBUG   SenderThread:15228 [sender.py:send_request():406] send_request: defer
2024-04-15 09:42:47,227 INFO    SenderThread:15228 [sender.py:send_request_defer():608] handle sender defer: 6
2024-04-15 09:42:47,230 DEBUG   HandlerThread:15228 [handler.py:handle_request():144] handle_request: status_report
2024-04-15 09:42:47,390 INFO    SenderThread:15228 [sender.py:transition_state():612] send defer: 7
2024-04-15 09:42:47,390 DEBUG   HandlerThread:15228 [handler.py:handle_request():144] handle_request: defer
2024-04-15 09:42:47,390 INFO    HandlerThread:15228 [handler.py:handle_request_defer():170] handle defer: 7
2024-04-15 09:42:47,390 DEBUG   SenderThread:15228 [sender.py:send_request():406] send_request: defer
2024-04-15 09:42:47,390 INFO    SenderThread:15228 [sender.py:send_request_defer():608] handle sender defer: 7
2024-04-15 09:42:47,639 DEBUG   HandlerThread:15228 [handler.py:handle_request():144] handle_request: poll_exit
2024-04-15 09:42:48,132 INFO    Thread-16 :15228 [dir_watcher.py:_on_file_modified():288] file/dir modified: C:\Users\marie\Desktop\Sanfour\MFRS\models\wandb\run-20240415_094243-7xl0bitv\files\config.yaml
2024-04-15 09:42:48,134 INFO    Thread-16 :15228 [dir_watcher.py:_on_file_modified():288] file/dir modified: C:\Users\marie\Desktop\Sanfour\MFRS\models\wandb\run-20240415_094243-7xl0bitv\files\wandb-summary.json
2024-04-15 09:42:48,495 INFO    SenderThread:15228 [sender.py:transition_state():612] send defer: 8
2024-04-15 09:42:48,495 DEBUG   SenderThread:15228 [sender.py:send_request():406] send_request: poll_exit
